MFCC_mean_1,MFCC_mean_2,MFCC_mean_3,MFCC_mean_4,MFCC_mean_5,MFCC_mean_6,MFCC_mean_7,MFCC_mean_8,MFCC_mean_9,MFCC_mean_10,MFCC_mean_11,MFCC_mean_12,MFCC_mean_13,MFCC_mean_14,MFCC_mean_15,MFCC_mean_16,MFCC_mean_17,MFCC_mean_18,MFCC_mean_19,MFCC_mean_20,MFCC_mean_21,MFCC_mean_22,MFCC_mean_23,MFCC_mean_24,MFCC_mean_25,MFCC_mean_26,MFCC_mean_27,MFCC_mean_28,MFCC_mean_29,MFCC_mean_30,MFCC_std_1,MFCC_std_2,MFCC_std_3,MFCC_std_4,MFCC_std_5,MFCC_std_6,MFCC_std_7,MFCC_std_8,MFCC_std_9,MFCC_std_10,MFCC_std_11,MFCC_std_12,MFCC_std_13,MFCC_std_14,MFCC_std_15,MFCC_std_16,MFCC_std_17,MFCC_std_18,MFCC_std_19,MFCC_std_20,MFCC_std_21,MFCC_std_22,MFCC_std_23,MFCC_std_24,MFCC_std_25,MFCC_std_26,MFCC_std_27,MFCC_std_28,MFCC_std_29,MFCC_std_30,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,Chroma_STFT,label
-525.0669,19.034618,-26.26288,4.038641,-3.6695137,-10.668982,-4.1622562,-3.271379,-9.068959,2.341259,2.4765153,-6.5456386,-1.076002,4.057414,8.570429,11.087577,10.819537,8.580158,3.8043385,-2.8890815,-3.2768624,-0.85044605,-1.2433546,-2.0149255,-5.686734,-6.567635,1.5673965,3.7172248,-0.83764875,0.7541512,75.792915,25.327602,40.74056,15.856228,20.22066,17.114845,13.463256,16.247084,16.82686,13.231145,8.238151,18.202147,13.562917,18.848724,19.113564,15.985287,15.346197,21.700216,21.610897,19.265144,9.692434,12.48737,14.0129595,15.000202,12.23697,14.543323,11.955935,18.469194,13.20091,14.1968355,1933.1268243555805,1775.142762974305,3430.723879785383,0.05543295,0.022442024,0.15425348,3
-504.38202,45.550545,-30.67328,2.471216,-3.5057783,-19.31626,-6.109088,-11.524958,-11.444362,8.819215,7.9965615,0.5119258,-0.3004612,-3.1982648,-3.8342943,-8.829871,-8.977764,-2.89505,-3.6798003,2.0538728,10.4408,11.1877575,13.469258,10.684457,2.2681298,2.7579236,3.1091695,-3.1975641,-1.8893796,0.32129884,75.3928,34.73968,48.620678,29.147396,26.077194,24.781515,18.78177,18.367613,16.861341,19.606592,21.806326,16.657753,17.211697,18.21922,12.481337,12.228418,12.409083,14.065333,16.681793,19.206028,24.930475,18.073744,15.796082,16.055784,18.214924,20.055014,14.096393,15.831335,12.6454735,10.293221,2630.272127207917,2576.711124575657,4765.132980169664,0.07881947,0.026662897,0.24017815,2
-472.34766,31.070564,-21.095598,8.23413,-29.717348,-4.125084,-12.412552,-9.280493,2.2223997,-3.843743,1.9353515,0.6685856,-1.3589215,0.077003144,-2.814675,8.557224,-2.39634,4.0217047,-0.4427091,-2.929685,-0.81061965,-4.651174,2.5888553,-2.4827495,0.09775269,-3.0693285,0.37871614,-2.1992466,0.07715005,0.5478564,142.11514,40.634438,57.52018,23.807878,39.752716,41.292007,25.87974,22.906578,27.61572,16.070208,13.191408,17.989285,18.495058,15.658029,15.34099,20.21475,17.964405,12.334573,11.593659,8.145508,8.299319,10.757013,12.34246,10.333644,10.097098,9.696669,8.475622,8.701895,6.197834,7.9775953,6670.270456482166,4088.1575501035636,10131.596894939095,0.27833504024071926,0.034045115,0.31106088,3
-511.44934,38.210438,-18.933754,8.427235,-20.345776,2.334433,0.9341483,-4.953023,1.9426274,-0.12372584,3.060434,-0.82851714,-4.7650075,1.9830669,-4.7365417,3.2886224,1.9182936,3.4634497,0.4114082,-1.6076533,3.3372664,-1.5385748,0.38246116,-3.1429553,-1.1015842,0.29585922,0.6752078,-0.53097683,0.7431121,0.51714003,139.33975,50.940052,54.74197,34.94568,41.518112,24.85534,20.154158,22.11908,11.891871,16.79649,11.734564,15.367166,16.623133,13.855626,18.867443,15.774317,13.982874,13.614169,12.623439,11.063183,13.527503,12.327462,9.790229,9.690019,7.4711165,10.16155,8.274081,9.835109,10.853309,5.9761305,6042.381743268529,4263.927432712033,10342.432433657192,0.2341846722737819,0.020446768,0.3735004,3
-535.6463,10.3744135,-59.81089,-14.089679,-32.169106,0.677616,-22.21498,-0.19538458,-4.6127844,-3.592823,-13.655057,4.7173147,-1.1304018,-2.1399255,1.9326248,-9.603396,-2.7011216,2.0277174,7.370816,6.52971,5.9667435,6.2183285,5.8187723,7.0692005,3.9955394,0.12253927,-4.472621,-3.2901475,-1.1757421,-0.8348094,163.73967,45.43696,54.878536,23.606005,28.01533,24.690203,26.501709,17.211569,29.939043,19.097265,23.953644,14.667609,21.252182,16.023186,17.560461,20.099743,14.033933,19.947079,20.662804,20.96178,18.995234,17.145931,18.265633,20.100384,15.449045,15.504165,14.395627,13.476116,12.7483835,11.492917,4749.771718138598,3697.4548558669626,8627.919831242749,0.14271294047273783,0.014604314,0.26148888,3
-439.56906,6.893847,-18.666353,1.8163693,-18.619616,2.648524,1.6157122,-14.936216,-12.180976,-15.403332,-4.0013533,1.8543999,-1.6574041,-9.556139,-11.457044,-4.789687,-5.009541,-4.9304514,-3.5315905,-0.5761179,-2.0615926,2.4792945,1.9818693,-1.3344041,-2.311745,-2.7209527,-2.6727142,0.31145072,-1.3652995,0.44850978,154.42387,74.235016,56.461845,38.341522,38.46897,25.19048,18.40794,22.235437,24.357368,30.818632,30.131008,26.971548,24.080673,17.526741,20.10413,15.720903,14.71024,15.181275,11.990022,9.242758,13.605805,17.050503,17.052975,10.692132,8.198117,10.073425,10.363104,12.020692,11.586269,8.013345,1422.4828880516407,714.8157368,2035.4758522727273,0.2955166903409091,0.020407872,0.2999896,2
-528.26,46.74612,-0.23724093,0.4501081,-3.880862,-11.760269,-20.551521,-17.510601,-9.212726,-9.561767,-7.177981,-5.6291666,-6.1723285,-8.697594,-12.847245,-3.9495318,-5.6113667,-2.3720732,-3.8235846,-0.7262047,-3.652957,-0.2148405,-2.9082294,-1.4738635,-3.814398,-0.7399166,-1.6766553,0.6889014,0.6023855,1.648182,162.18248,56.20348,71.63215,29.901564,35.646114,32.991306,23.398975,22.32108,18.58749,17.714678,19.095985,16.202595,10.943363,8.075102,9.629469,11.061005,6.874616,6.8544517,6.2187705,5.0049706,6.421643,7.8579082,7.110953,7.020944,8.7023115,6.3857036,8.103708,8.061797,9.65026,8.143208,985.7179052,784.4860865307406,1689.7219036697247,0.17914098337155962,0.008265676,0.2979116,4
-410.85263,36.854668,-29.151196,-18.483908,-26.701353,-0.80229914,-4.7577314,-10.313181,-18.376326,-12.491459,-4.869537,-0.3952404,6.131698,1.5448576,-8.625497,-0.29145917,-8.901044,-4.142431,-5.6195483,-2.7456279,-4.4291787,-2.7289546,0.5673351,0.43873268,-0.3153665,1.5736978,-3.9092348,-1.2924082,-1.8350036,-3.0279753,167.70544,82.02336,52.255524,44.275185,28.847824,16.462454,22.086456,21.879227,16.067085,15.188363,16.849928,27.063696,23.406227,20.890076,18.93447,16.11583,13.791489,12.567461,11.283847,9.52288,11.352009,13.649007,16.433039,12.617764,7.4120235,8.293894,12.880704,13.284863,10.553826,9.938047,1122.9663287329638,644.5743476904838,1739.4280389908256,0.20935170584862386,0.031021856,0.29588366,2
-496.36365,53.245407,-22.485931,-40.633938,-35.851406,-12.4335,-9.618889,-4.329023,-11.359393,-4.2645392,-3.4864206,0.29112744,-5.003528,0.5566104,-1.5233412,0.66776323,-4.3150926,-3.6022723,-3.6958623,-2.562483,-4.7191796,-3.7789638,-0.5617611,2.265206,2.821468,4.5154195,-0.7495311,-1.4807304,-1.6894501,-2.766058,95.0359,54.95127,52.39836,41.48468,51.17963,38.626945,27.473904,29.586245,22.55616,25.279356,13.260077,20.60516,21.076202,17.197123,17.085123,13.614337,12.049884,9.988042,9.174557,9.831017,10.590072,9.801704,11.297511,10.04568,7.1009398,7.839468,10.347537,7.8403997,6.918996,6.5155272,1156.1027001101418,749.5903951151815,1959.426591981132,0.25168134581367924,0.009783497,0.25190917,2
-612.6109,14.800145,-18.625227,-11.516621,-7.7929883,2.799444,-9.3751135,-5.5769124,-5.9875016,-1.8526902,1.0611367,2.4733899,2.9982417,1.4793627,-0.5486663,-1.7567904,-1.199958,-1.3414116,-2.3324013,0.050027803,0.1720663,-0.8190438,0.12066919,0.66665775,0.6579481,0.430757,-0.11033507,-0.8113869,-0.06200742,-1.0200057,134.84605,36.09257,43.211224,24.693937,18.001146,12.284498,17.147219,13.332386,11.213334,11.533788,11.324164,10.906209,12.746331,12.249072,8.607598,7.0405746,8.098579,5.373954,5.882114,5.017877,6.3941216,6.513086,5.1809115,5.589376,4.5675316,3.6614103,5.5871553,5.0510087,4.4919024,3.9952087,1561.2689072955047,950.6220466995702,2584.8958333333335,0.3324590773809524,0.004851367,0.29225492,4
-726.5427,21.343845,-9.810704,-4.0375967,-17.816792,3.0117846,-13.801454,-2.7535427,-13.443195,-7.7400823,0.019230543,5.9004655,2.1454747,-2.5598679,1.237353,-5.6321816,-1.2084762,1.0884733,2.0830061,0.34597734,3.764315,0.20718725,1.7106475,4.2509837,1.3097754,1.2478957,0.57514095,-0.4737258,1.2432774,1.1643356,135.87277,36.318836,31.400612,29.066008,33.043213,17.371822,20.839363,17.621344,15.9826355,25.810642,19.332932,14.65714,20.287813,16.18651,13.446196,11.950925,9.44001,11.85837,9.997987,7.9647756,11.063511,13.113881,9.186768,8.7859125,7.5447483,5.9611344,8.533284,10.980207,8.332813,7.26402,1509.8581763712734,1011.646746238817,2702.6785714285716,0.3268833705357143,0.001055191,0.26451147,4
-493.22137,48.77024,1.8217554,-6.777348,-46.149956,-28.390965,-32.91929,-20.830065,-19.964628,-11.917494,-3.3542752,-6.127356,1.39401,1.419393,-3.139749,2.6820126,-1.6525695,0.57280856,-8.893457,-2.516793,-2.8432584,0.6835054,5.8603272,1.1400174,0.33490226,1.4391376,-0.29329118,3.2939916,3.5659173,-0.109076254,143.72997,42.992672,58.773926,29.687616,32.345028,34.171535,30.533651,17.34687,20.05432,16.638935,21.078056,17.76701,21.306923,15.058501,17.266554,13.392196,16.337751,14.540537,11.498749,11.847556,11.2215805,9.192303,12.370594,8.121671,8.572137,8.165079,9.048297,9.081821,10.66464,8.909909,1181.3690388028447,810.2498544578275,1986.3991477272727,0.23296342329545455,0.010463834,0.23778543,4
-661.5481,8.595613,0.5117291,-5.2796993,-0.42476535,-6.501322,-9.188396,-6.3966346,-6.525183,-5.1315227,-2.953447,3.9360085,3.8298624,3.0498013,0.86518025,1.8446782,0.4507187,-0.29672793,-1.4511322,-0.16560456,-2.6629915,-1.5307399,0.4333525,2.288754,1.2023797,1.9759003,0.1490769,0.87834644,0.7264882,-0.015402677,130.82991,24.097895,22.466686,18.544827,15.057162,11.2881155,12.194701,12.958768,11.843465,10.980989,13.529566,19.893238,12.672585,16.894299,16.33543,15.781653,13.335078,11.19023,8.648151,6.9534955,7.8448877,8.888237,9.6852255,12.865685,8.377157,8.718394,11.562738,9.620458,8.281367,8.645477,1083.6816697394083,949.1562911445801,2251.065340909091,0.12410333806818181,0.004052987,0.31944177,0
-445.9845,58.989277,-49.213104,-12.074994,-33.588165,-9.703515,-13.364952,7.556146,4.723947,-2.386757,-12.332175,10.778355,-4.1190233,-2.749108,1.8532226,-13.198059,-10.608586,-6.241439,-2.0226276,4.0674753,-4.677081,-3.4014962,-5.2633786,-2.8579512,-2.219788,-4.3593535,-2.1844056,-2.248158,1.2559489,4.8429003,166.09248,51.289284,67.34324,40.23015,34.12934,23.897207,22.394659,24.614937,18.741768,16.815746,23.55981,24.46464,22.504353,17.321075,15.321496,20.927586,12.488757,11.960802,13.152801,16.704319,17.647324,13.812509,15.204412,13.700727,9.720573,12.2976,9.249096,11.438778,12.275329,10.398405,3541.7885874383965,3542.6076269857967,6235.186271933005,0.09518199,0.032079645,0.30557102,3
-457.4178,42.872437,-43.63795,-8.891359,-34.628372,-6.484927,-5.8395796,16.49143,-1.7195753,2.580418,-4.963324,3.1063187,0.13163641,1.130842,-7.1075997,-4.3339095,-9.607837,-2.3449447,-2.6319277,2.245639,-0.1362041,2.3486888,0.84429264,2.5449154,-2.3547022,-2.24149,1.446265,-2.4110403,0.06410221,-1.2967107,180.82253,41.070446,61.652203,42.42171,38.901188,25.607607,20.902233,26.039791,19.937744,20.735325,26.198868,15.570584,20.587448,19.419996,20.369825,20.437864,15.467262,15.785976,16.937408,16.490356,20.33663,16.345428,16.552704,16.906408,13.385739,22.51666,13.166459,16.451408,11.862967,11.375812,4604.970304190447,4116.274989242898,8491.126536216647,0.12650676116589327,0.032106414,0.31814876,3
-478.7461,72.87422,-13.387039,-14.0627575,-23.147635,-7.323882,-10.842962,5.5675917,10.77944,11.381711,-5.049307,-10.31936,-0.1291552,0.07418405,-10.581572,-2.6570423,0.19138657,-8.010642,-2.735975,1.637043,0.6324018,-0.74331075,2.182246,3.0097864,-0.08196583,-2.7096157,-1.4561913,1.7506858,5.9853673,-0.3677449,125.29433,59.450474,42.15158,23.18018,27.255013,16.785341,21.451105,20.18806,22.52285,15.780027,19.966099,19.234138,16.197916,18.039293,16.203064,12.988005,10.258733,11.900274,10.28524,11.722053,17.42194,14.007121,10.771622,11.83487,9.980116,14.69126,11.043874,12.199163,9.992285,9.311457,2997.386418,3171.506836236431,5596.084800065255,0.078711844,0.028056921,0.31650066,3
-520.768,24.790642,-32.998405,6.370299,-14.980177,-5.4319925,-12.138148,-17.469522,-11.721712,-1.8463428,-1.2168608,-4.2302394,-1.6804782,0.2974797,5.3655696,1.2932391,5.213752,3.0158997,4.161592,4.351475,-3.9409583,-6.496236,-5.064082,-2.977563,0.5435908,6.4557943,-2.6101727,-5.65036,-2.4797528,-0.91637874,113.210335,35.832016,57.368137,30.347548,24.307362,13.478565,17.983526,23.900448,18.019823,14.055305,19.054237,15.759346,19.642258,24.702528,20.347189,15.706446,25.720165,27.809296,18.521952,16.603262,15.970794,12.525858,14.424697,13.925806,19.073656,18.788626,12.687566,11.231759,11.150982,12.049497,4054.236883037447,3666.2811682563915,7268.330372679814,0.1404324064675174,0.031476542,0.29131114,3
-400.26776,66.696365,-45.817184,-11.948678,-23.904596,-13.984176,-18.81095,-9.516402,-24.149298,3.4417238,4.7437572,-15.818251,-6.9101315,-9.764424,-0.91992795,-4.034119,5.8562493,5.9813547,8.353893,4.0842533,-5.779721,0.4961003,-1.3066,-3.6499884,-7.222953,-0.05608076,-4.127206,-4.915624,-0.9065906,-2.6233857,149.82707,61.08612,54.02846,34.91335,23.145288,27.866093,22.37872,21.612526,27.021637,21.03513,19.512115,18.2257,14.966775,16.06659,14.809949,14.426045,15.000117,17.506102,16.96273,17.621342,15.441702,10.095793,11.919147,12.590964,10.512559,9.119998,9.4372635,14.893365,12.045928,10.022911,4452.971807,3154.4493178304833,7215.821332112819,0.1684366389936195,0.06542418,0.24407831,3
-487.97876,37.931595,-28.503027,1.9497982,-4.474402,-10.718362,-13.387892,-15.823945,-16.306797,-4.848144,-8.112922,-13.050997,-8.500198,-2.7749534,3.819433,0.94231284,9.27688,11.854217,14.846584,11.294077,-0.7548041,-3.6380394,-6.922852,-2.7547004,-1.3236077,-1.544522,-4.3966594,-12.570802,-12.836876,-3.2251198,84.10405,28.732414,41.434563,32.027836,32.052883,23.175058,26.174246,15.887545,21.04987,25.27071,21.566448,13.87882,18.23218,18.185675,12.399806,17.659473,21.766787,23.271866,18.743393,14.068426,17.842106,15.216528,15.16578,11.260323,13.463148,11.224622,13.336944,14.341671,14.232443,12.155233,3768.160164685363,2746.7165245446195,5716.191111695186,0.16381439421403712,0.039870773,0.25430602,3
-478.25845,32.78899,-51.899334,2.8039126,-22.02571,-4.9554644,-14.570376,-17.31501,-15.6703005,-5.061765,-9.446989,-12.24688,3.4008589,-1.9042132,6.8312154,6.404964,12.034025,5.25193,-4.367225,3.8856091,0.07538862,-2.739389,-2.81282,-5.842679,-6.246955,4.5995197,3.0626767,-4.601215,-2.8569632,1.7219999,99.41794,44.66666,76.91856,31.021576,25.724533,26.554117,20.635918,21.139116,24.701452,17.708235,18.307936,17.23775,37.674274,27.097773,19.46162,27.20727,25.55301,30.559837,22.83739,23.709072,16.277935,16.586037,16.550953,16.829464,17.0583,25.712795,15.514454,22.425114,14.701136,15.182258,4136.280185753097,3144.5148984795765,6939.68673,0.17995599804234338,0.058349565,0.22895977,3
-456.59012,46.120174,-44.874268,-0.3227699,-10.055453,-21.103958,-16.162113,-9.609189,-27.216024,-1.5767007,3.086423,-17.067987,-8.072342,-8.563027,-0.001004885,2.2814138,9.559642,13.877737,11.621415,11.199319,0.8369192,-3.536023,-3.782169,-6.2404504,-3.4641273,0.1043462,-4.4044657,-8.12871,-7.0615616,-0.5911827,95.58005,43.909008,61.80893,29.677143,25.38045,22.61022,18.54985,24.982029,32.381084,27.029577,23.254503,23.553846,14.002939,12.939597,23.117481,18.214615,16.897095,24.31521,16.105057,19.418804,19.720163,19.138073,14.291413,17.428394,13.102082,15.590833,16.059818,14.536863,13.379991,13.255984,3216.402574052308,2464.0777552099303,4968.624248,0.11062006054234338,0.041944925,0.20717253,3
-367.75238,26.25072,-8.774431,-4.785106,-31.084843,-18.031034,-6.762313,-9.619251,-11.8302,1.6958349,-12.953269,2.925182,-3.1004915,0.38757902,-9.355788,-4.06969,-4.227118,-0.7048157,-5.461042,1.2230346,-1.7945755,0.55865717,4.6042414,4.9646473,3.1484787,-0.28721163,-1.0876871,-1.1989217,-2.5655012,-3.3256133,181.8769,74.04699,53.00418,45.885704,36.343132,45.049545,30.948122,25.483257,16.108025,15.277807,20.117817,22.010677,20.095913,19.003052,16.18031,11.840514,11.864079,9.27674,11.5476055,9.996044,9.278396,11.668783,12.018051,13.467962,9.004902,7.8079433,10.255864,7.319384,6.505464,7.500044,1304.054093140557,704.0889783604326,2004.593460648148,0.25654658564814814,0.05791883,0.28185222,2
-444.3491,46.071705,-8.872002,9.621036,-25.204214,-19.692148,-24.085085,-8.50166,-19.353827,-2.202751,-12.131523,-8.330314,-4.8173213,-5.072017,-11.335133,-0.15574954,-1.4578122,-1.9125712,-0.2823089,-5.1331844,-2.2513013,-2.2035487,-2.1152062,-3.0405593,-1.3604956,-0.87358993,-2.3984122,0.45507282,0.007024144,-0.033676855,143.85754,50.034058,41.03412,26.602837,38.480747,32.392685,21.797096,20.613535,19.18376,21.161877,19.743492,18.308422,16.887232,16.136383,11.032623,11.289932,11.618777,10.368081,8.610382,8.704513,8.554089,8.185617,9.669931,10.032476,7.803865,7.844415,8.884942,6.957425,6.638803,8.073485,1185.1065953312957,837.5914300192949,2134.2818233944954,0.27222351634174313,0.012915149,0.2998731,3
-477.53925,42.87439,-12.1166725,-15.539613,-25.18141,-8.462899,-19.566315,-5.467337,-19.314419,-7.4138985,-20.382078,-0.84751767,-4.111906,3.4213614,-10.3015,-9.86302,-5.4342117,-0.18077175,-2.6945894,-1.2130716,0.8819392,-6.2997055,2.5190601,4.9476857,2.215088,-0.29719764,0.6524023,-2.9796562,0.259644,-1.2580248,126.06855,43.07039,62.06249,42.392124,33.542564,21.128366,21.567492,20.669333,19.334352,13.398988,14.87152,18.507868,21.597696,20.53682,18.399086,13.984102,10.906431,10.453699,14.748237,10.866884,11.831748,13.099045,13.787836,12.484257,10.663407,8.418725,12.560229,12.030465,9.643808,10.725128,1164.120637183257,808.0963257407816,1953.5550458715597,0.21819004443807338,0.010894849,0.25635096,2
-420.0563,20.54747,-16.644815,-7.1548014,-44.379807,-1.6841195,-19.071304,-3.5087469,-15.391073,-4.019108,-5.365305,3.4962964,-7.6932554,-9.201822,-9.404497,-4.255123,-10.710957,-3.5708897,-1.6236281,-0.3685126,2.357798,3.862994,-0.3375423,0.13288972,-1.2514633,-0.61226505,-0.28625652,-1.6862496,2.615687,-0.15527566,162.63351,90.38105,65.7009,47.001297,32.941566,34.770214,23.101942,29.525755,24.543924,26.677717,23.613775,27.599638,19.497793,16.39212,16.264015,16.622946,16.808313,13.909044,10.9131775,9.983292,16.286385,16.877733,15.154385,10.47198,9.723363,8.850994,11.214024,12.190068,12.504349,8.737495,1328.3770740713587,660.7979976493501,1944.595756880734,0.27789474627293576,0.028750887,0.2867543,4
-353.17636,-9.948317,-40.888733,-9.428589,-29.274681,-14.266795,-8.429045,-1.0948372,-27.22371,12.382576,3.3140278,-0.12087896,-12.483944,-3.1422598,-13.17767,-5.804661,-3.31729,-4.478164,5.2055497,3.5932245,2.560092,2.3118756,-1.1377616,-0.0659893,-1.0343665,-2.8412423,-3.5393229,2.8168478,-0.999461,-2.2028787,178.1179,86.72821,45.63016,56.956165,43.7305,29.361187,21.81515,24.57472,25.772648,20.73047,20.725561,20.493404,17.28488,16.005219,12.820074,14.613151,15.044491,12.684134,9.502494,10.140044,14.096467,12.782454,14.583901,9.910609,8.08415,7.4786,9.642635,10.156798,7.222699,6.8868465,1548.2728064394767,741.2409319989124,2293.470470183486,0.3144620842889908,0.044585824,0.2719404,4
-398.76535,-2.0821722,-40.435043,-31.145876,-31.32155,-1.8513643,-11.585949,0.98867357,-20.418636,5.1736536,3.32873,17.37644,0.35164103,-3.7111468,-9.193063,-2.3013883,-5.2298703,-0.258671,-0.505421,1.6804904,1.6675053,2.2494886,-0.9001815,1.3474813,1.3055378,-1.8072892,-1.4077998,-2.5616596,-1.3359822,-2.8525546,159.38649,66.15486,35.70482,52.18784,29.271639,23.454044,22.173872,20.544014,22.330446,20.553766,23.6286,25.586779,27.748116,16.66608,14.13724,14.895892,14.05401,13.622692,11.167193,12.730663,17.06085,18.734592,16.122486,10.573792,8.859009,9.080569,11.223038,12.506794,11.715157,7.717573,1439.7491919086392,674.8527441924359,2113.6037844036696,0.3056371846330275,0.029098602,0.22712511,3
-296.89493,-31.248798,-24.016558,-7.581421,-56.951797,5.8122435,-25.754362,7.708577,-24.774836,2.5189378,4.8740487,2.5080087,3.9368856,-1.4223472,-9.6703825,-6.9703255,-8.116924,-0.7050245,-5.0132236,-0.35833073,-0.05733383,0.7607898,2.6702538,-0.8768569,1.9949512,-2.9940603,-0.24740404,-0.41443926,-5.2129545,-1.239977,112.67215,92.78668,25.106598,55.995308,29.57002,26.97064,36.21906,31.518131,29.049152,25.603102,27.12736,25.980574,35.330814,29.747673,20.909697,17.755516,15.008641,16.216215,11.846781,15.2545185,15.836661,20.625446,19.283825,13.920082,10.517405,11.412501,15.651647,14.88176,12.1613655,11.768369,1882.7495231340251,751.4461063008163,2643.5820677570096,0.41250638872663553,0.060530443,0.28571996,3
-366.00854,-17.731697,-50.452457,-8.694947,-28.694666,-5.6624866,-20.103804,-1.7373868,-19.92998,0.36400285,-7.2179556,13.964415,1.7473981,9.866557,-11.517896,-7.353793,1.9994096,-3.0822055,-6.9192176,1.1223915,-2.1544974,3.222455,0.051587548,1.7948706,2.4653301,-1.986621,0.44221595,-3.839328,-2.5511725,-4.5715184,185.25635,74.12348,41.500973,43.32673,32.64682,25.814623,21.926813,19.452316,20.255266,14.807302,19.299263,26.247005,26.980759,22.03939,18.048677,18.567228,13.3047,15.82729,14.613898,12.6551695,11.933925,16.814447,16.740171,14.145742,7.172001,10.639071,10.170481,13.375448,12.323657,8.042548,1682.107173303343,858.2709024571924,2689.887152777778,0.35755298755787035,0.030432,0.3015672,2
-640.0118,36.83316,7.317166,-6.8299456,-25.734713,2.4199877,-20.971785,-12.626751,-14.453573,-16.507782,-8.851834,-7.0052633,-5.9065633,-0.96160436,-2.3189692,-0.69169796,-1.6400459,3.075436,2.169554,1.6224494,-2.491053,-2.413778,-2.5002413,-1.214397,-0.10789812,2.0887125,1.5891266,1.1786535,1.300716,2.615455,172.03629,46.11168,35.197697,37.693924,45.72753,36.703377,21.993223,15.930807,12.63561,16.635717,18.210653,15.428474,17.254631,18.657827,17.309729,13.336816,15.627517,14.0113,13.042449,10.750058,8.21119,8.551542,6.3556976,10.131644,7.500255,9.929465,5.784333,7.4781427,5.779877,6.3605165,1364.4616434407585,968.8396136299439,2417.471590909091,0.27043235085227274,0.002661174,0.29375994,0
-413.5083,34.18183,-39.522507,-6.2928658,-15.083196,-18.680868,-6.7392836,-10.088559,-14.855388,-4.798544,-10.702216,-8.956451,0.15868764,-0.99685687,2.560943,-1.2103549,-2.8817978,-0.63552094,-8.840875,-4.237745,-6.773782,-4.2648973,-6.9529233,0.36269292,-1.700408,-1.1966904,-3.1354082,-2.4335728,-2.8792865,-0.40988818,165.1129,64.54967,65.110245,55.947273,30.720938,37.606987,24.619164,23.543123,17.547997,17.438496,15.10491,18.132034,19.784351,19.423405,19.069803,21.576338,18.14445,19.332006,14.983753,12.632582,10.320526,10.536535,12.839703,14.7596,9.604753,9.538875,9.481649,11.3287325,12.24205,10.467086,1348.9972812695435,810.6738838238368,2216.356981981982,0.25287690033783783,0.017715702,0.29555178,4
-377.1882,22.122402,-55.885796,-8.200379,-16.456337,-23.439709,-4.961012,0.57936764,-25.652702,-13.051235,1.8686957,26.421051,7.7963767,-8.692709,-13.066089,8.059851,-6.3352075,-13.835078,-3.382178,-2.957352,-10.542057,10.404221,9.832933,-4.04067,-1.9872938,-6.703039,-3.7335742,0.03242101,-11.32871,-0.02016919,122.68145,100.24404,61.504253,41.274704,40.586544,32.389645,26.168922,18.0007,21.44691,23.205061,33.2003,42.644005,26.092402,25.685286,19.346842,17.909441,15.09167,16.076765,15.099347,10.122365,15.497545,24.438128,18.956049,11.22053,8.190746,10.129298,11.879791,16.153183,16.345947,12.12637,1281.5523169807395,597.0965833259999,1928.1390765765766,0.25665558136261263,0.059432782,0.26273736,2
